lat,lon,aridity_index
62.0833,40.4167,1.0498
62.0833,41.25,1.0144
62.0833,42.0833,0.9223
62.0833,42.9167,0.8567
62.0833,43.75,0.8915
62.0833,44.5833,0.9205
62.0833,45.4167,0.9242
62.0833,46.25,0.9189
62.0833,47.0833,0.9182
62.0833,47.9167,0.9077
62.0833,48.75,0.8974
62.0833,49.5833,0.8834
62.0833,50.4167,0.8566
62.0833,51.25,0.9136
62.0833,52.0833,0.9645
62.0833,52.9167,0.9797
62.0833,53.75,0.9859
62.0833,54.5833,0.9929
62.0833,55.4167,1.0161
62.0833,56.25,1.0316
62.0833,57.0833,1.069
62.0833,57.9167,1.1067
62.0833,58.75,1.1321
62.0833,59.5833,1.1077
62.0833,60.4167,0.8814
62.0833,61.25,0.8202
62.0833,62.0833,0.8148
62.0833,62.9167,0.8378
62.0833,63.75,0.8389
62.0833,64.5833,0.8461
62.0833,65.4167,0.8719
62.0833,66.25,0.8948
62.0833,67.0833,0.8912
62.0833,67.9167,0.8817
62.0833,68.75,0.8777
62.0833,69.5833,0.8754
62.0833,70.4167,0.8684
62.0833,71.25,0.8686
62.0833,72.0833,0.8602
62.0833,72.9167,0.8678
62.0833,73.75,0.8849
62.0833,74.5833,0.866
62.0833,75.4167,0.8714
62.0833,76.25,0.8825
62.0833,77.0833,0.8773
62.0833,77.9167,0.8773
62.0833,78.75,0.8695
62.0833,79.5833,0.8669
62.0833,80.4167,0.8782
62.0833,81.25,0.8956
62.0833,82.0833,0.9219
62.0833,82.9167,0.9487
62.0833,83.75,0.966
62.0833,84.5833,0.9769
62.0833,85.4167,0.9774
62.0833,86.25,0.9485
62.0833,87.0833,0.9828
62.0833,87.9167,0.983
62.0833,88.75,0.9643
62.0833,89.5833,0.9796
62.0833,90.4167,1.0132
62.0833,91.25,0.9752
62.0833,92.0833,0.9871
62.0833,92.9167,1.0085
62.0833,93.75,0.9754
62.0833,94.5833,0.9707
62.0833,95.4167,0.9922
62.0833,96.25,0.9805
62.0833,97.0833,0.8933
62.0833,97.9167,0.7962
62.0833,98.75,0.7244
62.0833,99.5833,0.6749
62.0833,100.4167,0.6372
62.0833,101.25,0.6347
62.0833,102.0833,0.6152
62.0833,102.9167,0.6019
62.0833,103.75,0.6147
62.0833,104.5833,0.6052
62.0833,105.4167,0.5843
62.0833,106.25,0.5818
62.0833,107.0833,0.5727
62.0833,107.9167,0.5618
62.0833,108.75,0.5664
62.0833,109.5833,0.5643
62.0833,110.4167,0.5678
62.0833,111.25,0.5518
62.0833,112.0833,0.5475
62.0833,112.9167,0.5247
62.0833,113.75,0.4988
62.0833,114.5833,0.4943
62.0833,115.4167,0.4885
62.0833,116.25,0.4668
62.0833,117.0833,0.4402
62.0833,117.9167,0.4276
62.0833,118.75,0.4397
62.0833,119.5833,0.4506
62.0833,120.4167,0.4514
62.0833,121.25,0.4669
62.0833,122.0833,0.4777
62.0833,122.9167,0.4745
62.0833,123.75,0.4696
62.0833,124.5833,0.4567
62.0833,125.4167,0.4476
62.0833,126.25,0.4457
62.0833,127.0833,0.4443
62.0833,127.9167,0.4377
62.0833,128.75,0.4033
62.0833,129.5833,0.3636
62.0833,130.4167,0.3801
62.0833,131.25,0.4237
62.0833,132.0833,0.4302
62.0833,132.9167,0.4273
62.0833,133.75,0.4318
62.0833,134.5833,0.4418
62.0833,135.4167,0.4624
62.0833,136.25,0.4942
62.0833,137.0833,0.5882
62.0833,137.9167,0.6761
62.0833,138.75,0.6603
62.0833,139.5833,0.6664
62.0833,140.4167,0.7058
62.0833,141.25,0.8658
62.0833,142.0833,0.7173
62.0833,142.9167,0.7942
62.0833,143.75,0.7562
62.0833,144.5833,0.7772
62.0833,145.4167,0.7423
62.0833,146.25,0.7286
62.0833,147.0833,0.6607
62.0833,147.9167,0.655
62.0833,148.75,0.7131
62.0833,149.5833,0.7176
62.0833,150.4167,0.6957
62.0833,151.25,0.6616
62.0833,152.0833,0.6884
62.0833,152.9167,0.675
62.0833,153.75,0.653
62.0833,154.5833,0.6857
62.0833,155.4167,0.7315
62.0833,156.25,0.6735
62.0833,157.0833,0.6901
62.0833,157.9167,0.6028
62.0833,158.75,0.4943
62.0833,159.5833,0.5783
62.0833,160.4167,0.598
62.0833,161.25,0.7687
62.0833,162.0833,0.8157
62.0833,162.9167,0.5936
62.0833,163.75,0.058
62.0833,164.5833,0.7263
62.0833,165.4167,0.7712
62.0833,166.25,0.8137
62.0833,167.0833,0.8483
62.0833,167.9167,0.9509
62.0833,168.75,1.0911
62.0833,169.5833,1.2574
62.0833,170.4167,1.3202
62.0833,171.25,1.4057
62.0833,172.0833,1.1388
62.0833,172.9167,1.0425
62.0833,173.75,0.9802
62.0833,174.5833,0.8361
62.0833,175.4167,0.5311
62.0833,176.25,0.2397
62.0833,177.0833,0.0037
62.0833,177.9167,0.0081
62.0833,178.75,0.194
62.0833,179.5833,0.0083
61.25,-179.5833,0.0
61.25,-178.75,0.0
61.25,-177.9167,0.0
61.25,-177.0833,0.0
61.25,-176.25,0.0
61.25,-175.4167,0.0
61.25,-174.5833,0.0
61.25,-173.75,0.0
61.25,-172.9167,0.0
61.25,-172.0833,0.0
61.25,-171.25,0.0
61.25,-170.4167,0.0
61.25,-169.5833,0.0
61.25,-168.75,0.0
61.25,-167.9167,0.0
61.25,-167.0833,0.0
61.25,-166.25,0.1107
61.25,-165.4167,0.8368
61.25,-164.5833,1.2021
61.25,-163.75,0.9378
61.25,-162.9167,0.9707
61.25,-162.0833,0.8087
61.25,-161.25,0.7668
61.25,-160.4167,0.7944
61.25,-159.5833,0.8536
61.25,-158.75,0.907
61.25,-157.9167,0.9185
61.25,-157.0833,0.9032
61.25,-156.25,0.93
61.25,-155.4167,0.9521
61.25,-154.5833,0.8812
61.25,-153.75,1.0081
61.25,-152.9167,1.2129
61.25,-152.0833,1.3224
61.25,-151.25,0.8324
61.25,-150.4167,0.8111
61.25,-149.5833,0.9668
61.25,-148.75,1.192
61.25,-147.9167,1.0801
61.25,-147.0833,1.1239
61.25,-146.25,1.3667
61.25,-145.4167,1.4721
61.25,-144.5833,1.7168
61.25,-143.75,1.837
61.25,-142.9167,1.9521
61.25,-142.0833,1.8577
61.25,-141.25,1.7263
61.25,-140.4167,1.4489
61.25,-139.5833,1.031
61.25,-138.75,0.6811
61.25,-137.9167,0.5249
61.25,-137.0833,0.4316
61.25,-136.25,0.3992
61.25,-135.4167,0.3611
61.25,-134.5833,0.3998
61.25,-133.75,0.4885
61.25,-132.9167,0.5044
61.25,-132.0833,0.5575
61.25,-131.25,0.6514
61.25,-130.4167,0.7524
61.25,-129.5833,0.777
61.25,-128.75,0.8911
61.25,-127.9167,0.906
61.25,-127.0833,0.8341
61.25,-126.25,0.7529
61.25,-125.4167,0.73
61.25,-124.5833,0.7701
61.25,-123.75,0.6688
61.25,-122.9167,0.6272
61.25,-122.0833,0.6008
61.25,-121.25,0.5673
61.25,-120.4167,0.5142
61.25,-119.5833,0.4771
61.25,-118.75,0.4431
61.25,-117.9167,0.4183
61.25,-117.0833,0.4193
61.25,-116.25,0.4455
61.25,-115.4167,0.4958
61.25,-114.5833,0.4965
61.25,-113.75,0.492
61.25,-112.9167,0.4784
61.25,-112.0833,0.4766
61.25,-111.25,0.5005
61.25,-110.4167,0.5365
61.25,-109.5833,0.5561
61.25,-108.75,0.5808
61.25,-107.9167,0.5945
61.25,-107.0833,0.6056
61.25,-106.25,0.6177
61.25,-105.4167,0.6199
61.25,-104.5833,0.634
61.25,-103.75,0.6298
61.25,-102.9167,0.627
61.25,-102.0833,0.612
61.25,-101.25,0.6116
61.25,-100.4167,0.6068
61.25,-99.5833,0.6495
61.25,-98.75,0.6695
61.25,-97.9167,0.7003
61.25,-97.0833,0.7314
61.25,-96.25,0.7313
61.25,-95.4167,0.7121
61.25,-94.5833,0.6657
61.25,-93.75,0.142
61.25,-92.9167,0.0
61.25,-92.0833,0.0
61.25,-91.25,0.0
61.25,-90.4167,0.0
61.25,-89.5833,0.0
61.25,-88.75,0.0
61.25,-87.9167,0.0
61.25,-87.0833,0.0
61.25,-86.25,0.0
61.25,-85.4167,0.0
61.25,-84.5833,0.0
61.25,-83.75,0.0
61.25,-82.9167,0.0
61.25,-82.0833,0.0
61.25,-81.25,0.0
61.25,-80.4167,0.0
61.25,-79.5833,0.0211
61.25,-78.75,0.0
61.25,-77.9167,0.3276
61.25,-77.0833,0.9332
61.25,-76.25,1.0798
61.25,-75.4167,1.1459
61.25,-74.5833,1.1904
61.25,-73.75,1.2383
61.25,-72.9167,1.1511
61.25,-72.0833,0.941
61.25,-71.25,0.3943
61.25,-70.4167,0.2186
61.25,-69.5833,0.0773
61.25,-68.75,0.0
61.25,-67.9167,0.0
61.25,-67.0833,0.0
61.25,-66.25,0.0
61.25,-65.4167,0.1508
61.25,-64.5833,0.2055
61.25,-63.75,0.0
61.25,-62.9167,0.0
61.25,-62.0833,0.0
61.25,-61.25,0.0
61.25,-60.4167,0.0
61.25,-59.5833,0.0
61.25,-58.75,0.0
61.25,-57.9167,0.0
61.25,-57.0833,0.0
61.25,-56.25,0.0
61.25,-55.4167,0.0
61.25,-54.5833,0.0
61.25,-53.75,0.0
61.25,-52.9167,0.0
61.25,-52.0833,0.0
61.25,-51.25,0.0
61.25,-50.4167,0.0
61.25,-49.5833,0.0216
61.25,-48.75,0.5345
61.25,-47.9167,1.3905
61.25,-47.0833,1.9378
61.25,-46.25,1.6972
61.25,-45.4167,1.6432
61.25,-44.5833,3.0545
61.25,-43.75,3.8922
61.25,-42.9167,3.5774
61.25,-42.0833,0.1568
61.25,-41.25,0.0
61.25,-40.4167,0.0
61.25,-39.5833,0.0
61.25,-38.75,0.0
61.25,-37.9167,0.0
61.25,-37.0833,0.0
61.25,-36.25,0.0
61.25,-35.4167,0.0
61.25,-34.5833,0.0
61.25,-33.75,0.0
61.25,-32.9167,0.0
61.25,-32.0833,0.0
61.25,-31.25,0.0
61.25,-30.4167,0.0
61.25,-29.5833,0.0
61.25,-28.75,0.0
61.25,-27.9167,0.0
61.25,-27.0833,0.0
61.25,-26.25,0.0
61.25,-25.4167,0.0
61.25,-24.5833,0.0
61.25,-23.75,0.0
61.25,-22.9167,0.0
61.25,-22.0833,0.0
61.25,-21.25,0.0
61.25,-20.4167,0.0
61.25,-19.5833,0.0
61.25,-18.75,0.0
61.25,-17.9167,0.0
61.25,-17.0833,0.0
61.25,-16.25,0.0
61.25,-15.4167,0.0
61.25,-14.5833,0.0
61.25,-13.75,0.0
61.25,-12.9167,0.0
61.25,-12.0833,0.0
61.25,-11.25,0.0
61.25,-10.4167,0.0
61.25,-9.5833,0.0
61.25,-8.75,0.0
61.25,-7.9167,0.0
61.25,-7.0833,0.2215
61.25,-6.25,0.0
61.25,-5.4167,0.0
61.25,-4.5833,0.0
61.25,-3.75,0.0
61.25,-2.9167,0.0
61.25,-2.0833,0.0
61.25,-1.25,0.0012
61.25,-0.4167,0.0
61.25,0.4167,0.0
61.25,1.25,0.0
61.25,2.0833,0.0
61.25,2.9167,0.0
61.25,3.75,0.0
61.25,4.5833,0.2857
61.25,5.4167,3.8472
61.25,6.25,4.265
61.25,7.0833,3.0976
61.25,7.9167,2.5125
61.25,8.75,1.7545
61.25,9.5833,1.2215
61.25,10.4167,1.1342
61.25,11.25,1.1361
61.25,12.0833,1.3443
61.25,12.9167,1.3346
61.25,13.75,1.2068
61.25,14.5833,1.1241
61.25,15.4167,0.9749
61.25,16.25,0.9903
61.25,17.0833,0.5921
61.25,17.9167,0.0001
61.25,18.75,0.0
61.25,19.5833,0.0
61.25,20.4167,0.0
61.25,21.25,0.2374
61.25,22.0833,0.9128
61.25,22.9167,0.915
61.25,23.75,0.9091
61.25,24.5833,0.9074
61.25,25.4167,0.9173
61.25,26.25,0.9052
61.25,27.0833,0.9216
61.25,27.9167,0.9176
61.25,28.75,0.9227
61.25,29.5833,0.8967
61.25,30.4167,0.8838
61.25,31.25,0.9099
61.25,32.0833,0.9397
61.25,32.9167,1.0237
61.25,33.75,1.0414
61.25,34.5833,0.9801
61.25,35.4167,0.9374
61.25,36.25,0.9388
61.25,37.0833,0.9839
61.25,37.9167,0.9495
61.25,38.75,0.9239
61.25,39.5833,0.9991
61.25,40.4167,1.0596
61.25,41.25,0.9992
61.25,42.0833,0.9077
61.25,42.9167,0.8972
61.25,43.75,0.932
61.25,44.5833,0.9202
61.25,45.4167,0.9018
61.25,46.25,0.8445
61.25,47.0833,0.8482
61.25,47.9167,0.8579
61.25,48.75,0.868
61.25,49.5833,0.8596
61.25,50.4167,0.8619
61.25,51.25,0.9057
61.25,52.0833,0.9583
61.25,52.9167,0.9711
61.25,53.75,0.9288
61.25,54.5833,0.9274
61.25,55.4167,0.9869
61.25,56.25,1.0434
61.25,57.0833,1.0956
61.25,57.9167,1.132
61.25,58.75,1.1808
61.25,59.5833,1.0717
61.25,60.4167,0.8452
61.25,61.25,0.7931
61.25,62.0833,0.7783
61.25,62.9167,0.7895
61.25,63.75,0.7959
61.25,64.5833,0.8019
61.25,65.4167,0.8161
61.25,66.25,0.8306
61.25,67.0833,0.824
61.25,67.9167,0.8342
61.25,68.75,0.8417
61.25,69.5833,0.8355
61.25,70.4167,0.8335
61.25,71.25,0.8343
61.25,72.0833,0.8376
61.25,72.9167,0.8454
61.25,73.75,0.8818
61.25,74.5833,0.8945
61.25,75.4167,0.8761
61.25,76.25,0.8669
61.25,77.0833,0.8416
61.25,77.9167,0.8152
61.25,78.75,0.8071
61.25,79.5833,0.8122
61.25,80.4167,0.8274
61.25,81.25,0.8523
61.25,82.0833,0.8904
61.25,82.9167,0.9287
61.25,83.75,0.9505
61.25,84.5833,0.9601
61.25,85.4167,0.9516
61.25,86.25,0.9425
61.25,87.0833,0.9418
61.25,87.9167,0.9263
61.25,88.75,0.9176
61.25,89.5833,0.9061
61.25,90.4167,0.9413
61.25,91.25,0.9486
61.25,92.0833,0.9199
61.25,92.9167,0.8668
61.25,93.75,0.9263
61.25,94.5833,0.9054
61.25,95.4167,0.9102
61.25,96.25,0.8564
61.25,97.0833,0.8192
61.25,97.9167,0.7722
61.25,98.75,0.6937
61.25,99.5833,0.6333
61.25,100.4167,0.5885
61.25,101.25,0.6031
61.25,102.0833,0.6231
61.25,102.9167,0.6206
61.25,103.75,0.625
61.25,104.5833,0.6198
61.25,105.4167,0.601
61.25,106.25,0.579
61.25,107.0833,0.5587
61.25,107.9167,0.5473
61.25,108.75,0.5661
61.25,109.5833,0.5747
61.25,110.4167,0.5996
61.25,111.25,0.6123
61.25,112.0833,0.5978
61.25,112.9167,0.5838
61.25,113.75,0.5576
61.25,114.5833,0.5352
61.25,115.4167,0.5116
61.25,116.25,0.4981
61.25,117.0833,0.4743
61.25,117.9167,0.4672
61.25,118.75,0.4631
61.25,119.5833,0.4644
61.25,120.4167,0.4628
61.25,121.25,0.4851
61.25,122.0833,0.5111
61.25,122.9167,0.5213
61.25,123.75,0.5233
61.25,124.5833,0.5066
61.25,125.4167,0.4837
61.25,126.25,0.4806
61.25,127.0833,0.4726
61.25,127.9167,0.4565
61.25,128.75,0.4265
61.25,129.5833,0.4014
61.25,130.4167,0.4169
61.25,131.25,0.4435
61.25,132.0833,0.4559
61.25,132.9167,0.4506
61.25,133.75,0.4521
61.25,134.5833,0.4489
61.25,135.4167,0.4725
61.25,136.25,0.5488
61.25,137.0833,0.6507
61.25,137.9167,0.6726
61.25,138.75,0.7001
61.25,139.5833,0.7186
61.25,140.4167,0.6607
61.25,141.25,0.7466
61.25,142.0833,0.6963
61.25,142.9167,0.754
61.25,143.75,0.7609
61.25,144.5833,0.8443
61.25,145.4167,0.8073
61.25,146.25,0.8441
61.25,147.0833,0.8798
61.25,147.9167,0.904
61.25,148.75,0.8652
61.25,149.5833,0.8485
61.25,150.4167,0.8022
61.25,151.25,0.7571
61.25,152.0833,0.7481
61.25,152.9167,0.7692
61.25,153.75,0.8506
61.25,154.5833,0.8755
61.25,155.4167,0.8689
61.25,156.25,0.5498
61.25,157.0833,0.0424
61.25,157.9167,0.0
61.25,158.75,0.0
61.25,159.5833,0.0327
61.25,160.4167,0.6597
61.25,161.25,0.6588
61.25,162.0833,0.2047
61.25,162.9167,0.0523
61.25,163.75,0.4407
61.25,164.5833,0.8997
61.25,165.4167,0.9837
61.25,166.25,0.9581
61.25,167.0833,0.9719
61.25,167.9167,1.0513
61.25,168.75,1.0296
61.25,169.5833,1.1136
61.25,170.4167,0.9784
61.25,171.25,1.1276
61.25,172.0833,1.0268
61.25,172.9167,0.4
61.25,173.75,0.0304
61.25,174.5833,0.0
61.25,175.4167,0.0
61.25,176.25,0.0
61.25,177.0833,0.0
61.25,177.9167,0.0
61.25,178.75,0.0
61.25,179.5833,0.0
60.4167,-179.5833,0.0
60.4167,-178.75,0.0
60.4167,-177.9167,0.0
60.4167,-177.0833,0.0
60.4167,-176.25,0.0
60.4167,-175.4167,0.0
60.4167,-174.5833,0.0
60.4167,-173.75,0.0001
60.4167,-172.9167,0.1025
60.4167,-172.0833,0.0246
60.4167,-171.25,0.0
60.4167,-170.4167,0.0
60.4167,-169.5833,0.0
60.4167,-168.75,0.0
60.4167,-167.9167,0.0
60.4167,-167.0833,0.3779
60.4167,-166.25,0.7244
60.4167,-165.4167,0.2243
60.4167,-164.5833,1.0004
60.4167,-163.75,1.1202
60.4167,-162.9167,1.1575
60.4167,-162.0833,0.8386
60.4167,-161.25,0.9302
60.4167,-160.4167,0.9054
60.4167,-159.5833,0.9741
60.4167,-158.75,1.0134
60.4167,-157.9167,0.9706
60.4167,-157.0833,0.9485
60.4167,-156.25,0.9822
60.4167,-155.4167,1.0075
60.4167,-154.5833,0.9484
60.4167,-153.75,1.1626
60.4167,-152.9167,1.3212
60.4167,-152.0833,0.4367
60.4167,-151.25,0.8299
60.4167,-150.4167,1.4891
60.4167,-149.5833,1.6703
60.4167,-148.75,1.7177
60.4167,-147.9167,0.5333
60.4167,-147.0833,0.2113
60.4167,-146.25,0.6281
60.4167,-145.4167,1.4988
60.4167,-144.5833,2.4393
60.4167,-143.75,3.4413
60.4167,-142.9167,3.2797
60.4167,-142.0833,3.331
60.4167,-141.25,3.1743
60.4167,-140.4167,3.1463
60.4167,-139.5833,2.5455
60.4167,-138.75,1.724
60.4167,-137.9167,1.1141
60.4167,-137.0833,0.7224
60.4167,-136.25,0.6644
60.4167,-135.4167,0.6579
60.4167,-134.5833,0.4707
60.4167,-133.75,0.4619
60.4167,-132.9167,0.5191
60.4167,-132.0833,0.6071
60.4167,-131.25,0.7623
60.4167,-130.4167,0.7913
60.4167,-129.5833,0.7188
60.4167,-128.75,0.7169
60.4167,-127.9167,0.7439
60.4167,-127.0833,0.752
60.4167,-126.25,0.7406
60.4167,-125.4167,0.7442
60.4167,-124.5833,0.788
60.4167,-123.75,0.6895
60.4167,-122.9167,0.6456
60.4167,-122.0833,0.6314
60.4167,-121.25,0.5815
60.4167,-120.4167,0.5474
60.4167,-119.5833,0.4998
60.4167,-118.75,0.4745
60.4167,-117.9167,0.4609
60.4167,-117.0833,0.4531
60.4167,-116.25,0.4556
60.4167,-115.4167,0.4631
60.4167,-114.5833,0.4627
60.4167,-113.75,0.467
60.4167,-112.9167,0.4795
60.4167,-112.0833,0.497
60.4167,-111.25,0.5152
60.4167,-110.4167,0.5425
60.4167,-109.5833,0.5672
60.4167,-108.75,0.5901
60.4167,-107.9167,0.6119
60.4167,-107.0833,0.6309
60.4167,-106.25,0.6352
60.4167,-105.4167,0.6363
60.4167,-104.5833,0.6623
60.4167,-103.75,0.6604
60.4167,-102.9167,0.6646
60.4167,-102.0833,0.663
60.4167,-101.25,0.6162
60.4167,-100.4167,0.6216
60.4167,-99.5833,0.6772
60.4167,-98.75,0.6832
60.4167,-97.9167,0.6946
60.4167,-97.0833,0.7078
60.4167,-96.25,0.7175
60.4167,-95.4167,0.7098
60.4167,-94.5833,0.3203
60.4167,-93.75,0.0
60.4167,-92.9167,0.0
60.4167,-92.0833,0.0
60.4167,-91.25,0.0
60.4167,-90.4167,0.0
60.4167,-89.5833,0.0
60.4167,-88.75,0.0
60.4167,-87.9167,0.0
60.4167,-87.0833,0.0
60.4167,-86.25,0.0
60.4167,-85.4167,0.0
60.4167,-84.5833,0.0
60.4167,-83.75,0.0
60.4167,-82.9167,0.0
60.4167,-82.0833,0.0
60.4167,-81.25,0.0
60.4167,-80.4167,0.0
60.4167,-79.5833,0.0
60.4167,-78.75,0.0252
60.4167,-77.9167,0.1804
60.4167,-77.0833,0.8583
60.4167,-76.25,1.0025
60.4167,-75.4167,1.1065
60.4167,-74.5833,1.1345
60.4167,-73.75,1.1107
60.4167,-72.9167,1.0461
60.4167,-72.0833,0.9486
60.4167,-71.25,0.8974
60.4167,-70.4167,0.8337
60.4167,-69.5833,0.311
60.4167,-68.75,0.0248
60.4167,-67.9167,0.2106
60.4167,-67.0833,0.0
60.4167,-66.25,0.0
60.4167,-65.4167,0.0185
60.4167,-64.5833,0.4641
60.4167,-63.75,0.0003
60.4167,-62.9167,0.0
60.4167,-62.0833,0.0
60.4167,-61.25,0.0
60.4167,-60.4167,0.0
60.4167,-59.5833,0.0
60.4167,-58.75,0.0
60.4167,-57.9167,0.0
60.4167,-57.0833,0.0
60.4167,-56.25,0.0
60.4167,-55.4167,0.0
60.4167,-54.5833,0.0
60.4167,-53.75,0.0
60.4167,-52.9167,0.0
60.4167,-52.0833,0.0
60.4167,-51.25,0.0
60.4167,-50.4167,0.0
60.4167,-49.5833,0.0
60.4167,-48.75,0.0
60.4167,-47.9167,0.1161
60.4167,-47.0833,0.0622
60.4167,-46.25,0.1985
60.4167,-45.4167,0.7133
60.4167,-44.5833,2.0245
60.4167,-43.75,3.4987
60.4167,-42.9167,1.645
60.4167,-42.0833,0.0
60.4167,-41.25,0.0
60.4167,-40.4167,0.0
60.4167,-39.5833,0.0
60.4167,-38.75,0.0
60.4167,-37.9167,0.0
60.4167,-37.0833,0.0
60.4167,-36.25,0.0
60.4167,-35.4167,0.0
60.4167,-34.5833,0.0
60.4167,-33.75,0.0
60.4167,-32.9167,0.0
60.4167,-32.0833,0.0
60.4167,-31.25,0.0
60.4167,-30.4167,0.0
60.4167,-29.5833,0.0
60.4167,-28.75,0.0
60.4167,-27.9167,0.0
60.4167,-27.0833,0.0
60.4167,-26.25,0.0
60.4167,-25.4167,0.0
60.4167,-24.5833,0.0
60.4167,-23.75,0.0002
60.4167,-22.9167,0.0
60.4167,-22.0833,0.0
60.4167,-21.25,0.0
60.4167,-20.4167,0.0
60.4167,-19.5833,0.0
60.4167,-18.75,0.0
60.4167,-17.9167,0.0
60.4167,-17.0833,0.0
60.4167,-16.25,0.0
60.4167,-15.4167,0.0
60.4167,-14.5833,0.0
60.4167,-13.75,0.0
60.4167,-12.9167,0.0
60.4167,-12.0833,0.0
60.4167,-11.25,0.0
60.4167,-10.4167,0.0
60.4167,-9.5833,0.0
60.4167,-8.75,0.0
60.4167,-7.9167,0.0
60.4167,-7.0833,0.0
60.4167,-6.25,0.0
60.4167,-5.4167,0.0
60.4167,-4.5833,0.0
60.4167,-3.75,0.0
60.4167,-2.9167,0.0
60.4167,-2.0833,0.0139
60.4167,-1.25,0.7637
60.4167,-0.4167,0.018
60.4167,0.4167,0.0
60.4167,1.25,0.0
60.4167,2.0833,0.0
60.4167,2.9167,0.0
60.4167,3.75,0.0
60.4167,4.5833,0.1278
60.4167,5.4167,2.6751
60.4167,6.25,3.9626
60.4167,7.0833,3.3937
60.4167,7.9167,2.0868
60.4167,8.75,1.2115
60.4167,9.5833,1.2314
60.4167,10.4167,1.1533
60.4167,11.25,1.121
60.4167,12.0833,1.1726
60.4167,12.9167,1.1991
60.4167,13.75,1.1976
60.4167,14.5833,1.0776
60.4167,15.4167,0.974
60.4167,16.25,0.9092
60.4167,17.0833,0.8113
60.4167,17.9167,0.5412
60.4167,18.75,0.164
60.4167,19.5833,0.1236
60.4167,20.4167,0.1302
60.4167,21.25,0.2288
60.4167,22.0833,0.6293
60.4167,22.9167,0.893
60.4167,23.75,0.9766
60.4167,24.5833,0.8398
60.4167,25.4167,0.6754
60.4167,26.25,0.5215
60.4167,27.0833,0.3991
60.4167,27.9167,0.3656
60.4167,28.75,0.504
60.4167,29.5833,0.729
60.4167,30.4167,0.8688
60.4167,31.25,0.8646
60.4167,32.0833,0.8973
60.4167,32.9167,0.9841
60.4167,33.75,1.0542
60.4167,34.5833,1.0621
60.4167,35.4167,1.0291
60.4167,36.25,0.972
60.4167,37.0833,0.898
60.4167,37.9167,0.8458
60.4167,38.75,0.8528
60.4167,39.5833,0.9136
60.4167,40.4167,0.97
60.4167,41.25,0.9709
60.4167,42.0833,0.9451
60.4167,42.9167,0.9211
60.4167,43.75,0.9104
60.4167,44.5833,0.9032
60.4167,45.4167,0.8651
60.4167,46.25,0.8083
60.4167,47.0833,0.8237
60.4167,47.9167,0.8475
60.4167,48.75,0.841
60.4167,49.5833,0.8064
60.4167,50.4167,0.8479
60.4167,51.25,0.8756
60.4167,52.0833,0.9146
60.4167,52.9167,0.9155
60.4167,53.75,0.878
60.4167,54.5833,0.8683
60.4167,55.4167,0.908
60.4167,56.25,0.9994
60.4167,57.0833,1.0763
60.4167,57.9167,1.1413
60.4167,58.75,1.1821
60.4167,59.5833,0.9403
60.4167,60.4167,0.7354
60.4167,61.25,0.708
60.4167,62.0833,0.7127
60.4167,62.9167,0.7175
60.4167,63.75,0.7229
60.4167,64.5833,0.7263
60.4167,65.4167,0.7295
60.4167,66.25,0.7473
60.4167,67.0833,0.768
60.4167,67.9167,0.7651
60.4167,68.75,0.7631
60.4167,69.5833,0.7757
60.4167,70.4167,0.7938
60.4167,71.25,0.7897
60.4167,72.0833,0.8023
60.4167,72.9167,0.8182
60.4167,73.75,0.8652
60.4167,74.5833,0.8834
60.4167,75.4167,0.8619
60.4167,76.25,0.8353
60.4167,77.0833,0.7971
60.4167,77.9167,0.7596
60.4167,78.75,0.7648
60.4167,79.5833,0.7755
60.4167,80.4167,0.7974
60.4167,81.25,0.8232
60.4167,82.0833,0.8533
60.4167,82.9167,0.8849
60.4167,83.75,0.9137
60.4167,84.5833,0.9099
60.4167,85.4167,0.895
60.4167,86.25,0.88
60.4167,87.0833,0.8679
60.4167,87.9167,0.8515
60.4167,88.75,0.8424
60.4167,89.5833,0.8233
60.4167,90.4167,0.8674
60.4167,91.25,0.9629
60.4167,92.0833,0.9146
60.4167,92.9167,0.8651
60.4167,93.75,0.8762
60.4167,94.5833,0.832
60.4167,95.4167,0.8263
60.4167,96.25,0.8114
60.4167,97.0833,0.7562
60.4167,97.9167,0.6993
60.4167,98.75,0.6255
60.4167,99.5833,0.5803
60.4167,100.4167,0.5522
60.4167,101.25,0.5679
60.4167,102.0833,0.6005
60.4167,102.9167,0.6236
60.4167,103.75,0.6292
60.4167,104.5833,0.6282
60.4167,105.4167,0.6157
60.4167,106.25,0.5885
60.4167,107.0833,0.567
60.4167,107.9167,0.5495
60.4167,108.75,0.5685
60.4167,109.5833,0.5923
60.4167,110.4167,0.6188
60.4167,111.25,0.6317
60.4167,112.0833,0.6377
60.4167,112.9167,0.6284
60.4167,113.75,0.5911
60.4167,114.5833,0.5712
60.4167,115.4167,0.55
60.4167,116.25,0.5012
60.4167,117.0833,0.4701
60.4167,117.9167,0.4703
60.4167,118.75,0.4735
60.4167,119.5833,0.4766
60.4167,120.4167,0.4642
60.4167,121.25,0.4938
60.4167,122.0833,0.5421
60.4167,122.9167,0.5644
60.4167,123.75,0.5816
60.4167,124.5833,0.584
60.4167,125.4167,0.5918
60.4167,126.25,0.6007
60.4167,127.0833,0.5895
60.4167,127.9167,0.5518
60.4167,128.75,0.5112
60.4167,129.5833,0.4715
60.4167,130.4167,0.4538
